,text,MIN(start),MAX(start),SUM(duration),video_id
600,"the inequality is growing. And somebody else mentioned as this has happened, we've seen a declining share of income going to the middle class. Again, I'll post these slides and you can look at them at your leisure. And this is not only the case in the US. You won't be able to see these probably, but these are all countries in which a different. You'll be able to see them when I post them.",4204.057,4233.52,28.404999999999994,q53DF6ySOZg
601,"They're all countries in which the proportion of the work force has declined over the last several decades. And they're all the major economies. Unions have become smaller and weaker. There are a few exceptions, places like Belgium, Chile, Mexico. It's more or less remained flat. It seems like Finland is about the only country in the world in which unionization rates have actually increased.",4235.657999999999,4262.16,29.796,q53DF6ySOZg
602,"And so what are the implications of that? The implications of that are that unions which as the gentleman here said are probably the best institutional component for creating solidarity among voters to vote for certain platforms are decreasingly well equipped to do that. And particularly, it has been conventional wisdom that in two-party systems, the unionized workforce is relatively small",4266.304,4293.092000000001,30.471,q53DF6ySOZg
603,"so it's not gonna be able to get a lot of redistribution. And so this is a picture of inequalities in the US, the UK, Germany, and France over the past century. For all countries, it's this U shape. So we go from the gilded age to where we are now more or less in this U shape with the more equality in the middle of the century. But as you can see, the U is deeper in the US and the UK which have two party systems",4296.775,4332.763,33.388,q53DF6ySOZg
604,"and it's shallower in France and Germany which have multiparty systems. And this has been a source of the conventional wisdom that two-party systems are less redistributive to the median voter than multi-party systems. This has been conventional wisdom for a very long time. And part of the reason here is as the left of center party is less and less connected to a powerful union movement, there's gonna be less demand on it",4334.73,4366.718,33.688,q53DF6ySOZg
605,"to deliver those kinds of redistributive changes. And indeed, there's scholarship mostly from 20 or 30 years ago suggesting that multi-party systems are more responsive to the median voter in the policies that they actually enact. Whether that is in fact true anymore is what we'll talk about next time. See you on Tuesday. (calm music)",4369.6,4396.972,25.671,q53DF6ySOZg
606,"- Today, we're gonna be talking about the international architecture of what I'm calling the early post-Cold War world, and by early, I'm really focusing on the time from the collapse of communism until the financial crisis of 2008 because we're gonna see that that ushered in pretty big structural changes, both within a lot of the countries we're gonna be talking about and in international political economy",8.3,37.07,32.37,s48b9B5gd88
607,"and in international relations. Our agenda, we're gonna talk about NATO expansion after the Cold War, we're gonna talk about the Washington Consensus and then we're gonna talk about the European Union, its enlargement and its challenges. So it's a pretty big menu. I do wanna take a minute to say something about three lenses for thinking about politics. One of the problems with political science",40.67,71.15,31.926,s48b9B5gd88
608,"is that people tend not to say in words of one syllable what they can say in words of five syllables. And so there's an awful lot of terminology and jargon, and it's my ambition to use as little of this as possible. But I do want to alert you to three different ways of thinking about politics, that, to some extent, compete and, to some extent, are complementary. The first is one that focuses on people's interests.",74.56,104.25,31.497,s48b9B5gd88
609,"You might think of Marxism as focusing on people's economic interests but also former rational choice models of politics that use economic approaches to politic, focus on people's individual interests. It's all interest-based. And we think about just common folk wisdom about politics, people expect people to do things that are in their interest. When we move into the realm of international relations,",109.23,137.0,31.31,s48b9B5gd88
610,"this interest-based way of looking at the world sometimes traffics under the title of realism, that, realists in international relations are people who say that countries follow their individual interests. Now, not every interest-based theory of international politics is realist because there are some who say, well, yeah but you've gotta look at the domestic politics",141.3,164.77,27.480000000000004,s48b9B5gd88
611,"of countries and how that influences what they do internationally. So they might still be interest-based but they're not gonna take countries as their basic unit of analysis. But the idea behind realism but trying to, all of these different schools I've just mentioned, is that if you want to understand what's gonna happen in politics, look at the interests of the relevant actors.",168.78,191.79,26.25,s48b9B5gd88
612,"Might have different theories about that but it's all an interest-based. This second basic lens that people bring to bear on politics is about institutions. And here, in domestic politics, it might be people who think independent courts and the separation of powers are important, that they structure what happens. Others think, no, it's the kinds of political parties, but institutional arrangements are important.",195.03,219.1,27.681,s48b9B5gd88
613,"When we think about the international system, institutionalists travel under various labels, again, they call them liberal institutionalists, some of them, but they have, sometimes they just call themselves institutionalists, plain and simple, but they look at international institutions, things like the United Nations. NATO is a kind of institution, it's an alliance, it's not an international institution,",223.58,249.335,27.95,s48b9B5gd88
614,"it's an alliance, but it it has an institutional presence. So this second lens focuses on institutional arrangements which may or may not be consistent with the way people's interests line up, right? So for instance, George Kennan, who I mentioned to you last time, thought the United Nations was a waste of time because countries always behave in their interests and if the UN told them to do something that wasn't in their interest, they would ignore it.",251.53,276.97,28.470000000000002,s48b9B5gd88
615,"So there, you can see possible tensions between institutionalists and interest-based accounts. Rosa Luxemburg is famous for saying, the rivers of history run through the most finely meshed statute. So again, it's in a Marxist view that interests are gonna prevail and institutional stuff is irrelevant. And then the third, I'm putting under the heading of ideals, and this can be ideas, culture, norms, things other than interests and institutions",280.0,313.66,31.602999999999998,s48b9B5gd88
616,"that affect what actually happens in politics. And again, people disagree a lot about, some hard boiled realist will say, norms and institutions are all beside the point. Others think norms are very important and that they actually structure what happens. Again, here, there's lots of fancy terminology to capture this notion, there's something called constructivism in international relations theory,",316.73,345.16,29.213,s48b9B5gd88
617,"it's basically a theory of normative behavior, norms shaping outcomes. And so, a lot of the squabbling in the academic journals and so on is among people who focus on interests, on institutions, or on ideas. And my own view, just putting my cards on the table before we dig in to today, is that, to say, which is the right one, is the wrong question. And it's better to try and understand",347.12,378.12,32.49,s48b9B5gd88
618,"what are the conditions under which interests tend to prevail or institutions tend to prevail or norms can re-structure things. And those conditions change. And there's often much more play, there's sometimes much more play for norms, say, than at other times, like when the Cold War collapses and the institutional architecture's up for grabs, then it might matter a lot what ideas are out there",380.85,407.83,29.93,s48b9B5gd88
619,"or not out there but in the middle of the Cold War, when everybody's locked into positions that are highly, highly rigid, then ideas are probably largely gonna be beside the point. So that's the way I will tend to use these notions and you will see them coming up, obviously, today but throughout the course. Okay. So let's think about the first post-Cold War international security crisis which was prompted",411.09,442.079,34.013999999999996,s48b9B5gd88
620,"by Saddam Hussein's invasion of Kuwait in late 1990. - Just two hours ago, allied air forces began an attack on military targets in Iraq and Kuwait. These attacks continue as I speak. Ground forces are not engaged. This conflict started August 2nd, when then dictator of Iraq invaded a small and helpless neighbor. Kuwait, a member of the Arab League,",446.21,475.79,28.012999999999998,s48b9B5gd88
621,"and a member of the United Nations was crushed, its people brutalized. Five months ago, Saddam Hussein started this cruel war against Kuwait. Tonight, the battle has been joined. This military action, taken in accord with United Nations resolutions and with the consent of the United States Congress, follows months of constant and virtually endless diplomatic activity",478.57,504.06,29.083000000000002,s48b9B5gd88
622,"on the part of the United Nations, the United States, and many, many other countries. Arab leaders sought what became known as an Arab solution only to conclude that Saddam Hussein was unwilling to leave Kuwait. Others traveled to Baghdad in a variety of efforts to restore peace and justice. Our Secretary of State, James Baker, held an historic meeting in Geneva only to be totally rebuffed.",508.5,535.86,30.329999999999995,s48b9B5gd88
623,"This past weekend, in a last ditch effort, the Secretary General of the United Nations went to the Middle East with peace in his heart, his second such mission, and he came back from Baghdad with no progress at all in getting Saddam Hussein to withdraw from Kuwait. Now, the 28 countries with forces in the Gulf area have exhausted all reasonable efforts to reach a peaceful resolution, have no choice but to drive Saddam from Kuwait by force.",538.83,567.75,33.92,s48b9B5gd88
624,"We will not fail. As I report to you, air attacks are underway against military targets in Iraq. We are determined to knock out Saddam Hussein's nuclear bomb potential. We will also destroy his chemical weapons facilities. Our objectives are clear; Saddam Hussein's forces will leave Kuwait, the legitimate government of Kuwait will be restored to its rightful place,",572.85,600.56,26.782000000000004,s48b9B5gd88
625,"and Kuwait will once again be free. Iraq will eventually comply with all relevant United Nations resolutions and then, when peace is restored, it is our hope that Iraq will live as a peaceful and cooperative member of the family of nations. I had hoped that when the United States Congress, in historic debate, took its resolute action, Saddam would realize he could not prevail and would move out of Kuwait in accord",603.8,636.9,32.946,s48b9B5gd88
626,"with the United Nation resolutions. He did not do that. Instead, he remained intransigent, certain that time was on his side. Saddam was warned over and over again to comply with the will of the United Nations, leave Kuwait or be driven out. Saddam has arrogantly rejected all warnings. Instead, he tried to make this a dispute between Iraq and the United States of America.",638.82,667.937,27.862000000000005,s48b9B5gd88
627,"Well, he failed. Tonight, 28 nations, countries from five continents, Europe and Asia, Africa and the Arab League, have forces in the Gulf area, standing shoulder to shoulder against Saddam Hussein. These countries had hoped the use of force could be avoided. Regrettably, we now believe that only force will make him leave. - So that was the first Gulf War, so-called Operation Desert Storm,",670.96,701.89,30.976,s48b9B5gd88
628,"as President Bush said there, it was it was authorized. This is resolution 678 which I will post and you can peruse at your leisure. I do wanna notice that, just notice that it was authorized by the Security Council with Cuba and Yemen voting against. They were temporary members of the Security Council. The way the security council works is, any one of the five permanent members can veto it, and China chose to abstain but it didn't veto it,",704.8,733.63,32.57,s48b9B5gd88
629,"and the Soviet Union supported it. So... I wanna, I start with this 'cause I wanna point out several things about what Bush did. He certainly was, the US was certainly not blameless in this whole affair, and I don't want to sugar coat every aspect of what President Bush did in this regard. He was heavily criticized later",738.12,769.39,29.619999999999997,s48b9B5gd88
630,"for having apparently signaled to Saddam Hussein that it would be okay with the US if they went into Kuwait, he was also criticized for encouraging a Shiite uprising in southern Kuwait and then not supporting it after we left, so there there are grounds for criticizing what we did but the things I wanna point out is, first of all, it was an action of last resort, every effort, as he said in the video, had been made to end this without an invasion.",772.21,802.13,34.230000000000004,s48b9B5gd88
631,"Secondly, it was proportional, stop the bully without becoming one. Bush took a lot of criticism for this. People said, you should go to Baghdad, you should knock off this regime, and he steadfastly refused to do it, partly because of the fact that he was not behaving unilaterally. As he indicated, there was genuine coalition including every Arab country except Jordan,",806.44,831.7,28.452999999999996,s48b9B5gd88
632,"was actually participating in this, and he knew that if he did more than the UN mandate, the Security Council resolution mandated, the coalition would collapse. So it was a broad-based coalition with strong regional support to stop the bully without becoming a bully, that is to say, this aggression will not tolerated. And this, as I said, was the first international security crisis",835.73,865.41,31.403000000000006,s48b9B5gd88
633,"of the post-Cold War world. And had that become the template going forward, we would be in a very different place today. Well, that's one of the things I'm going to be arguing to you later in the course because, as it turns out, it was one of the paths not taken to treat the way in which Saddam Hussein had been expelled from Kuwait as perhaps norm-setting for the future handling of international security crises,",868.35,898.03,32.057,s48b9B5gd88
634,"it was a path not taken. Okay, let's talk about NATO. What, when, and why? So NATO is a creature of the Cold War. And I've already mentioned the United Nations several times today, and it's important to think about NATO and the origins of NATO alongside the creation of the United Nations because they were created both in the 1940's.",900.4069999999999,930.03,29.083,s48b9B5gd88
635,"After World War I, Woodrow Wilson had wanted to create a League of Nations and that had failed, largely because the American Congress wouldn't go along with it and FDR had, during World War II, greatly invested in the idea that there must be an institution of this general sort created after World War II to prevent nations from going to war.",932.324,959.85,28.086000000000002,s48b9B5gd88
636,"And when President Truman came into office, he made it his business to make sure that that happened. And so here, you can see President Truman addressing the conference in San Francisco in April of 1945 as they were drawing up the charter of the UN. - There were many who doubted that agreement could ever be reached by these fifty countries differing so much in race and religion, in language and culture. But these differences were all forgotten",961.3,1002.716,34.117999999999995,s48b9B5gd88
637,"in one unshakable unity of determination, to find a way to end wars. (audience applauding) If we had had this charter a few years ago, and above all, the will to use it, millions now dead would be alive. If we should falter in the future in our will to use it, millions now living will surely die. Well, there is a time for making plans, and there is a time for action.",1006.4,1037.74,30.985999999999997,s48b9B5gd88
638,"The time for action is here now! - And indeed, they did act, they did create the institutions, and just to elaborate what he said later on in that speech, he said, ""The essence of our problem here ""is to provide sensible machinery for the settlement ""of disputes among nations. ""Without this, peace cannot exist. ""We can no longer permit any nation, or group of nations,",1040.1,1064.857,27.59,s48b9B5gd88
639,"""to attempt to settle their arguments ""with bombs and bayonets."" So he was foursquare behind the creation as the US was, unlike after World War I, the creation of the United Nations. But time moves on and four years later, we were looking at a very different reality. (triumphant music) - For us, war is not inevitable. We do not believe that there are blind tides",1068.737,1098.22,31.520000000000003,s48b9B5gd88
640,"of history which sweep men one way or another. In our own time, we've seen brave men overcome obstacles that seemed insurmountable and forces that seemed overwhelming. Men with courage and vision can still determine their own destiny. They can choose slavery our freedom, war or peace. I have no doubt which they will choose. The treaty we are signing here today",1101.15,1127.94,25.488999999999997,s48b9B5gd88
641,"is evidence of the path they will follow. If there is anything certain today, if there is anything inevitable in the future, it is the will of the people of the world for freedom and for peace. - So there was the creation of NATO, an alliance to face down what was seen as the Soviet threat. The previous month, just after the text of the proposed treaty had been released to the public, Secretary of State, Dean Acheson went on radio.",1129.64,1163.92,34.483000000000004,s48b9B5gd88
642,"And I tried to, I was gonna play his radio speech for you but the sound was too bad. But here, you can see him saying that, ""The best deterrent to aggression is the certainty that immediate and effective countermeasures will be taken against those who violate the peace."" And then probably the most quoted line he ever uttered was that, ""If the free nations do not stand together, ""they will fall one by one."" So here, the US had moved",1167.46,1198.03,32.76,s48b9B5gd88
643,"from backing an international institution for solving conflicts to forming an alliance. And just what was this alliance? The most famous part of the NATO Charter is Article 5 which says that the parties agree that an armed attack on one of them in Europe or North America shall be considered an attack against all of them and consequently, that if such an armed attack occurs, each of them, in the exercise of the right of individual collective self-defense,",1200.22,1235.63,37.707,s48b9B5gd88
644,"recognized by Article 51 of the UN Charter, will assist the party or parties so attacked by taking forthwith, individually and in concert with other parties, such action as it deems necessary, including the use of armed force to restore and maintain the security of the North Atlantic area. And any such armed attack and all measures taken as a result thereof shall immediately be reported to the Security Council.",1238.89,1268.84,31.52,s48b9B5gd88
645,"And, this is an important kicker, such measures shall be terminated when the Security Council has taken the measures necessary to restore and maintain international peace and security. So here is an alliance created that says an attack on one is an attack on all. We are entitled to protect any member of that alliance as though we had been attacked, we will report it to the Security Council but we will not cease and desist until the Security Council",1270.75,1302.11,35.92,s48b9B5gd88
646,"has taken the measures necessary, essentially, to eliminate the threat. So not only had the US created this new alliance, but it clearly said that the UN, a realist might say this is exactly what you should expect, a realist would say that the UN is subordinate to the interest of NATO. Now, it tells you how hard boiled the realist, Kennan, was that he was also against NATO for two reasons. One is that he thought it would unnecessarily militarize",1308.84,1342.18,34.443,s48b9B5gd88
647,"the standoff with the Soviets, they would create a similar alliance which they indeed did a few years later, that's where the Warsaw Pact came from, was the Soviet response to NATO, but he also said it's stupid, because when the chips are down, countries follow their own interests, they're no more gonna be guided by membership of an alliance then they are gonna be guided by UN resolutions.",1344.93,1368.99,28.020000000000003,s48b9B5gd88
648,"Nonetheless, the US created NATO. The first thing to say about NATO is it's a historically unprecedented, highly unusual alliance. If you think about George Washington's Farewell Address to Congress in 1796, he said, and this was seen as a warning for the future, ""It is our true policy to steer clear ""of permanent alliance with any portion ""of the foreign world.""",1372.98,1402.3270000000002,31.272,s48b9B5gd88
649,"If you Google up things like international encumbrances, you can find American president after American presidents saying we will not commit ourselves to any encumbrance on a long term or permanent basis. And they all echo this philosophy that was once attributed to Lord Palmerston from a famous speech he made in the House of Commons in 1846 when he said, ""We have no eternal allies, ""we have no perpetual enemies. ""Our interests,"" another hard boiled realist,",1404.2520000000002,1440.6170000000002,35.704,s48b9B5gd88
650,"""are eternal and perpetual, ""and those interest it is our duty to follow."" So American presidents have been guided, American administrations had ever formed any kind of permanent alliance, that essentially followed the Palmerston Washington view. And here, we have the creation of an alliance among the western powers, dedicated to protecting one another in perpetuity with armed force, if necessary,",1443.3470000000002,1477.74,33.446,s48b9B5gd88
651,"and subordinating international institutions to that purpose. Now, a lotta debate about whether NATO was successful during the Cold War. You could say, well, the US won the Cold War and some people say, you could say that we wouldn't have won it without NATO. That's one of the, we can't run the counterfactual, so it really is something of an imponderable, whether we could have won the Cold War without NATO.",1479.65,1509.3,32.276,s48b9B5gd88
652,"It is also worth noticing that NATO, during the Cold War, never actually went into battle. The first time a NATO operation occurred, which I'm gonna talk more about later in the course, was in Kosovo in 1999, after the Cold War over. And by the way, when Article 5 was not created because no NATO country was threatened. And that same thing is true with subsequent NATO actions in the post-Cold War period, such as the invasion of Libya in 2012,",1513.85,1545.34,34.900000000000006,s48b9B5gd88
653,"about which we'll also be spending time later. The partial exception was 9/11, although even then, the US, essentially, went to war more or less immediately after the attacks and NATO allies participated but NATO didn't assume full operational control in Afghanistan until several years later. So NATO after the Cold War. Some people such as French President Francois Mitterrand said, well, it's done its job, we should get rid of it,",1548.75,1585.11,36.818999999999996,s48b9B5gd88
654,"and was there to protect these countries against the Soviet Union, and it's now an alliance without a purpose. That was a difficult thing to do right at the end of the Cold War because of East Germany. And the thing about East Germany was it rapidly became clear after the wall came down that Germany was gonna be reunited, and it was just, unstoppable force to reunite Germany. And reuniting Germany made a lot of people nervous.",1591.2060000000001,1623.08,32.833,s48b9B5gd88
655,"Many people remembered World War II and some, not that few, also remembered World War I, and the idea of an independent Germany, outside of NATO, made a lot of Europeans nervous. And so the impetus to say the reunified Germany would be part of NATO came from the other European powers. And the Russians didn't like it. They, too, said, what's going on here, why is NATO starting to expand? And George Herbert Walker Bush and Helmut Kohl,",1628.74,1667.34,38.479,s48b9B5gd88
656,"who was then the German Chancellor, promised Gorbachev that NATO would not expand beyond including Germany and that'd been an artifact of the reunification. Gorbachev was less than impressed by their reasoning. (speaking in foreign language) - [Translator] And I'm not persuaded by the assurances that we hear, that Russia has nothing to worry about. You may not humiliate a nation, a people, and think that it'll have no consequences.",1670.93,1706.39,34.178,s48b9B5gd88
657,"So my question is, is this a new strategy? I feel that if the same kind of games continue to be played, if one country plays some card against the other country, then all of those problems, all of those issues that we've been mentioning today will be very difficult to resolve. Glasnost, free elections, political pluralism, the problems of concern to you. - So he was skeptical. He thought that this is not likely to be how things",1710.26,1742.74,33.936,s48b9B5gd88
658,"are gonna play out but he did, he saw this, as he says in that clip, he saw this as a humiliation of Russia, that was still the Soviet Union at that time. He saw this as a humiliation of the Soviet Union and was adamantly opposed to it. But history played out differently. So let me just give you a sense of what was coming now. (camera shutters clicking) (applauding)",1747.77,1785.454,30.706000000000003,s48b9B5gd88
659,"- Today, we welcome Hungary, Poland, the Czech Republic, finally erasing the boundary line the Cold War artificially imposed on the continent of Europe. Strengthening an alliance that now, clearly, is better preserved the keep the peace and preserve our security into the 21st century. For the 16 of us already in NATO, enlarging our alliance, our goal is to help to build a Europe that is undivided, free, democratic, at peace, and secure. - So there you have it.",1797.9,1836.87,31.849000000000004,s48b9B5gd88
660,"The first three east European countries included in NATO in 1999, and that, as you can see, is the first edition of countries besides, Germany's not on this list, since the end of the Cold War. So this didn't go down very well in Russia. As Gorbachev had predicted, it produced a sense of outrage and humiliation. So here, again, just to give you some, a couple of,",1838.65,1871.22,30.235999999999997,s48b9B5gd88
661,"a little flavor of it. (chanting in foreign language) (speaking in foreign language) - So a couple of comments about that clip. So one is, on the signs, one of the things that they're demonstrating about is that president Clinton had bombed Iraq for violating the no-fly zones, and they're saying, basically, only an idiot or worse would be bombing Iraq, the no-fly zones that had been set up",1873.94,1958.25,34.797,s48b9B5gd88
662,"following Saddam Hussein's invasion from Kuwait. This gentleman at the end of the clip is somebody by the name of Sergey Baburin. He was a Soviet Russian politician and subsequently became one of the leaders of a far right populist movement, and what he's saying at the end of that clip, is he's basically saying, we made a mistake once but the next generation are not gonna be making the same mistakes.",1960.83,1994.39,35.43999999999999,s48b9B5gd88
663,"And it's interesting that he said this in response to them demonstrating against the American bombing of Iraq, partly because, as I noticed in 1991 when I was in Moscow and I just told you about in an early lecture, the US Desert Storm Operation was hugely popular among Russians in 1991. In 1991, the US could do no wrong. In fact, in Moscow in 1991, in March of 1991,",1997.61,2033.95,33.879999999999995,s48b9B5gd88
664,"there were actually commercials for selling Desert Storm condoms. (audience laughing) Go figure. (professor laughing) I never quite could understand what it was trying to communicate but. There had been no resistance to the idea that Bush Sr. had gone in but, you know, seven years later, when these east European countries",2035.42,2061.35,26.544,s48b9B5gd88
665,"were starting to join in, to join NATO, things played out very differently. And it didn't stop there, it continued. (applauding) - [Woman] Yeah! - Thank you, all. - [Man] Thank you Mr. President! - You're welcome. Thank you all. Thank you all, good afternoon,",2067.26,2096.29,22.254,s48b9B5gd88
666,"and welcome to the White House. Today we proudly welcome Bulgaria, (audience cheering) Estonia, (audience cheering) Latvia, (audience cheering) Lithuania, (audience cheering) Romania,",2097.41,2115.6,17.213999999999995,s48b9B5gd88
667,"(audience cheering) Slovakia, and Slovenia. (audience cheering) We welcome them into the ranks of the North Atlantic Treaty Organization. (applauding) When NATO was founded, the people of these seven nations were captives to an empire. They endured bitter tyranny. They struggled for independence.",2116.654,2150.14,22.115,s48b9B5gd88
668,"They earned their freedom through courage and perseverance. And today, they stand with us as full and equal partners in this great alliance. (applauding) (pen thudding) (laughing) (applauding) This is a special moment in the hopeful story of human liberty as America formally declares its support",2153.04,2187.26,22.375,s48b9B5gd88
669,"for Albania and Croatia's entry into NATO. We strengthen America's partnership with nations that once found themselves in the shackles of communism. We rejoice in taking a major step toward welcoming the people of Albania and Croatia into the greatest alliance for freedom the world has ever known. - And I want to reaffirm as strongly as I can, the United States' commitment to honor Article 5 of the NATO treaty.",2189.72,2218.44,26.226000000000003,s48b9B5gd88
670,"No ally or adversary should ever question our determination on this point. It is the bedrock of the alliance, and an obligation that time will not erode. The NATO membership process, which requires applicants to make reforms across their political, economic, and defense sectors, has helped create the stable democratic Europe we see today. We were glad to see the alliance welcome Albania and Croatia last year,",2220.2,2249.06,30.18,s48b9B5gd88
671,"and there can be no question that NATO will continue to keep its door open to new members. - Montenegro's accession is good for Montenegro, it's good for NATO, it's good for the stability of the western Balkans, and it's good for international peace and security. Today is a historic day. So, President Vujanovic, welcome so much to NATO, it's a great honor to have you here, welcome. - With NATO membership, our future will be stable,",2250.4,2278.34,32.61000000000001,s48b9B5gd88
672,"secure and prosperous, and we will make decisions about the most important issues within the strongest, the most organized, and most efficient alliance in the history of mankind. - So as you can see, this had been a bipartisan story on the US side. Democrats and Republicans alike have led the expansion of NATO to include all of the former members of the Warsaw Pact except for Russia. And this actually doesn't tell the whole story",2283.01,2319.25,36.592999999999996,s48b9B5gd88
673,"because there were others who wanted to join NATO as well. So in 2008, for example, NATO announced that it would welcome the addition of Georgia and Ukraine to NATO. And that is part of what prompted the Russian incursion into Georgia in 2008, and also had a big impact in Ukrainian politics that contributed to the way things would play out in 2014. A couple of other things to notice about this accession, you might wonder why, in 2004,",2322.05,2364.5,38.9,s48b9B5gd88
674,"we added all of these countries to NATO. Why do you think, anyone have a thought? Why would the Bush administration, many east European countries wanted to join NATO from very early on but there had been resistance. I mean, after all, you know, you're committing yourself to go to war if one of these countries is attacked. That's not a light thing, right? You're actually, it's not like saying, well, let them join the European Union,",2368.45,2395.99,29.79,s48b9B5gd88
675,"if they don't like it, we'll kick 'em out, or they can leave. This is really committing you to defend these countries. Why would the US, anyone? (student mumbling) Pardon? - Deflection. (mumbles) Suppression in the Middle East. - It was related to what he was doing in the Middle East but it was not deflection.",2398.24,2416.42,20.93,s48b9B5gd88
676,"What had we just done in the Middle East in 2004? Yeah. - [Student] We had just invaded Iraq and then the former (mumbling) were not supportive (mumbling). - Bingo, exactly right. So what had happened was, after, and this is something we will return to later in the course, but once the Bush Jr., George W. Bush, had decided to invade Iraq in 2003,",2419.17,2447.6,31.083,s48b9B5gd88
677,"unlike what his father had done, he couldn't get Security Council resolution to authorize it and he had a lot of trouble putting together a coalition because all the Middle Eastern countries were not in favor of it and he needed the fig leaf of an international coalition to create, he thought, legitimacy for this action. And so if you look at all of these countries, except Slovenia, every one of these countries joined the coalition, nominally at least,",2452.84,2489.98,36.597,s48b9B5gd88
678,"and sent troops to Iraq as part of the US-led coalition of the willing. They joined the coalition of the willing and the quid for the quo was that he supported their accession to NATO the following year. Interestingly though, they all got rid of the draft in the meantime. Clearly, they were worried about the domestic politics of committing their youth to fighting in wars",2493.05,2524.15,32.41,s48b9B5gd88
679,"to defend NATO countries. So here, you see that geopolitics playing itself out in this way, that this is very much an interest-based story, that Bush is looking to get legitimation for his invasion, and so that became the impetus for getting these countries to join. It's also, one might think it's something of an anomaly, given the Trump administration's hostility to NATO in general,",2529.75,2566.29,34.133,s48b9B5gd88
680,"why they allowed the Montenegro thing to go forward. Of course, it'd been started much earlier but I think, as far as Trump is concerned, it doesn't really matter who's in NATO. Nonetheless, the question that Trump asks about NATO is not a crazy question, right? And it's the same question Francois Mitterrand was asking, what is this alliance there actually for? So there's some enduring questions about post-Cold War NATO",2568.46,2602.17,33.622,s48b9B5gd88
681,"which are gonna come back later in the course. One is, was Mitterrand right? Was there a missed opportunity at the end of the Cold War? Was Gorbachev right? Did NATO expansion make it more likely that someone like Putin would come to power in Russia? Gorbachev had said, humiliate people and there will be consequences. And certainly, the steady inclusion of NATO into the former,",2604.34,2635.631,33.502,s48b9B5gd88
682,"not only Eastern Europe, but as I said, they were running up trial balloons about incorporating the Ukraine and Georgia in 2008. There's a colorable case that this might have bolstered the nationalism of a figure like Putin. We'll come back to that, too. And what are the advantages and costs of having a permanent military alliance that now lacks any clear motivating purpose?",2640.61,2670.68,30.201000000000004,s48b9B5gd88
683,"It's led by the most powerful military on Earth, it's not clear what its goal is or is not. We will see later in the course that, when it has become active, it has had nothing to do with Article 5 of the NATO treaty, but it's rather taken on new missions and new rationales, mostly ad hoc, dreamed up on the fly, to suit the interests of different players at different times. Let's turn to the Washington Consensus,",2674.678,2706.85,32.188,s48b9B5gd88
684,"or what I'll say, taking neo-liberalism global. And I'll talk somewhat briefly about this 'cause I want to spend most of the rest of the time talking about the European Union. So the Washington Consensus, again, and what I call the Washington Consensus is essentially, a global version of what often gets called neo-liberalism. And I think of it, again, distilling it down and getting rid of all the jargon that plagues these discussions,",2709.64,2739.17,33.86,s48b9B5gd88
685,"as having three main features. One is deregulation, the second is free trade or trade agreements, and the third is privatization of state assets, previously held, state-held assets. Within countries, that tends to be called neo-liberalism. When the World Bank or the IMF or the Americans try to get other countries, as they did particularly up until the financial crisis, when the Washington Consensus, we'll see,",2743.5,2772.78,29.676,s48b9B5gd88
686,"started to lose some of its ideological power in the world, the core elements of the diet on which they would insist for countries to get US aid or aid from institutions controlled by the World Bank or the IMF. And it's difficult to overstate the confidence, the hubris, we might say in retrospect, the confidence with which this was viewed as the one size fits all approach to economic development.",2775.0,2816.72,37.67,s48b9B5gd88
687,"In 2004, in a speech to the the New York Fed, I think it was to the New York Fed, Ben Bernanke, who was then Chairman of the Federal Reserve, made a speech that you could, if you Google up his great moderation so-called speech, it's a speech in which he says, essentially, the technocrats running the fed are now sufficiently competent that we've, well, he didn't actually say this but this is what it's come to be interpreted",2819.07,2851.72,31.762999999999995,s48b9B5gd88
688,"as his having said. What he actually said was somewhat more nuanced but the takeaway lines from the speech are, to the effect that the fed has basically managed to, if not abolish the business cycle, manage it so successfully that the peaks and troughs could not be too damaging and we can, largely, have no inflation, full employment, and let the technocrats run it. As I said, what he actually said,",2855.19,2883.0,28.31,s48b9B5gd88
689,"if you go and read the whole speech, was a little more nuanced than that. But it became emblematic of the idea that this diet of economic deregulation, free trade, and privatization, informing all public policy, was the way to go, and that the world would be hunky-dory thereafter. Deregulation of Wall Street after the repeal of Glass-Steagal in 1999. So here, the Glass-Steagal Act had been enacted",2884.34,2919.94,36.296,s48b9B5gd88
690,"in the 1930's in the wake of the Depression to stop trading, to stop investment banks from engaging in investments on their own accounts with depositor's money. You either had to be an investment bank or a commercial bank. The banks didn't like it, they lobbied against it for decades and actually, by the time it was repealed in 1999, there wasn't much of it left. Read Ron Chernow's ""The House of Morgan""",2924.9,2954.64,28.81,s48b9B5gd88
691,"if you want the blow-by-blow of the lobbying about that. Brilliant book among his many brilliant books. And so, this great debate now, about how much actually getting rid of Glass-Steagal contributed to the financial crisis, some say not at all, some say it was really all about real estate markets and had nothing to do with that, and some say a lot. But my point in mentioning it here",2956.91,2985.52,29.569999999999997,s48b9B5gd88
692,"is not whether repealing Glass-Steagal contributed to the financial crisis, I tend to think probably not, but it was emblematic of and ushered in a whole other set of steps of deregulation. So, for instance, in 2004 Hank Paulson, who was then Chairman of Goldman Sachs, led a group of the five biggest banks to Washington to lobby Christopher Cox, who was then the head of the SEC,",2988.24,3018.362,28.711,s48b9B5gd88
